"","Name","Address","City","State","Zip","Phone_Number"
"844","ENGLISH ROSE INN - DO NOT USE","116 S TAYLOR ST","SOUTH BEND","IN","46601","(574) 289-2114"
"845","WAKA DOG CAFE","1809 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 252-4627"
"846","KRIS'S KOUNTRY KITCHEN","2210 2212 MIAMI ST","SOUTH BEND","IN","46613","(574) 251-0377"
"847","7-ELEVEN #18316","1827 MIAMI ST","SOUTH BEND","IN","46613","(574) 232-0707"
"848","VELDMAN'S SERVICE CENTER","5316 W WESTERN AVE","SOUTH BEND","IN","46614","(574) 287-7236"
"849","TACO BELL-DON'T USE","5131 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 472-0135"
"850","DOMINIC'S PIZZERIA","1640 SOUTH BEND AVE","SOUTH BEND","IN","46617","(574) 289-0626"
"851","BELIEVERS C.O.G.I.C.","2049 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 233-3353"
"852","CIAO'S","707 CEDAR ST","SOUTH BEND","IN","46617","(574) 289-2426"
"853","MURPHY'S BACKYARD PUB","3601 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 233-5968"
"854","PIZZA HUT - DONT USE","209 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-9400"
"855","SUNNY ITALY CAFE","601 N NILES AVE","SOUTH BEND","IN","46617","(574) 262-9620"
"856","ST VINCENT DE PAUL SOCIETY OF","520 CRESCENT AVE","SOUTH BEND","IN","46617","(574) 234-6000"
"857","FARMER'S MARKET CAFE","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 282-1259"
"858","SIAM THAI RESTAURANT","211 N MAIN ST","SOUTH BEND","IN","46601","(574) 232-4445"
"859","WAL-MART SUPERCENTER #3436","700 W IRELAND RD","SOUTH BEND","IN","46614","(574) 299-1284"
"860","MARYCREST MARATHON","2306 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 233-8375"
"861","SAINT JOSEPH SCHOOL","216 N HILL ST","SOUTH BEND","IN","46617","(574) 234-0451"
"862","LASALLE INTERMEDIATE ACADEMY","2701 ELWOOD AVE","SOUTH BEND","IN","46601","(574) 283-7517"
"863","KING GYROS EXPRESS","2717 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 231-8983"
"864","TOM & LIN'S KITCHENETTE","2221 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 289-1513"
"865","ERSKINE GOLF COURSE","4201 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-5587"
"866","PROVIDENT MINISTRIES, LTD","3402 S LOCUST RD","SOUTH BEND","IN","46614","(574) 968-1566"
"867","CINCO 5","112 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 520-9613"
"868","OSBORN'S MINI MART #3","6301 US 31 S","SOUTH BEND","IN","46614","(574) 299-1698"
"869","MARK'S RESTAURANT","112 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 234-1604"
"870","HARRISON PRIMARY SCHOOL","3302 W WESTERN AVE","SOUTH BEND","IN","46624","(574) 283-7308"
"871","J & W TASTE OF NEW ORLEANS","1212 BEYER AVE","SOUTH BEND","IN","46615-1110","(574) 289-9237"
"872","TACO BELL #2160 - DON'T USE","3208 LINCOLN WAY W","SOUTH BEND","IN","46628-1451","(574) 234-2349"
"873","MOONDOG'S PUB","4407 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 291-6544"
"874","TACO BELL / PIZZA HUT #5393","221 W LASALLE AVE","SOUTH BEND","IN","46601","(574) 233-3431"
"875","CHICORY CAFE","105 E JEFFERSON BLVD","SOUTH BEND","IN","46601","(574) 234-1141"
"876","PENN STATION EAST COAST SUBS","2202 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 855-2432"
"877","EL RANCHITO","1923 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 288-3930"
"878","EVANGELICAL COVENANT CHURCH","3025 EDISON RD","SOUTH BEND","IN","46615","(574) 234-5619"
"879","FARMER'S MARKET CAFE","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 282-1259"
"880","TAPHOUSE ON THE EDGE","1803 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 247-9293"
"881","7-ELEVEN #32573B","501 E LASALLE AVE","SOUTH BEND","IN","46617","(574) 234-5221"
"882","THAI LAO & PHILIPPINE CUISINE","1105 NORTHSIDE BLVD","SOUTH BEND","IN","46615","(574) 514-2534"
"883","PERLEY FINE ARTS SCHOOL","740 N EDDY ST","SOUTH BEND","IN","46617","(574) 283-8741"
"884","LINEBACKER LOUNGE","1631 SOUTH BEND AVE","SOUTH BEND","IN","46617","(574) 289-0186"
"885","DAIRY QUEEN","4206 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 288-1100"
"886","WASHINGTON HIGH SCHOOL","4747 W WASHINGTON ST","SOUTH BEND","IN","46624","(574) 283-7220"
"887","ROZELL ROYAL RIBS","313 CHAPIN ST","SOUTH BEND","IN","46601","(574) 234-6980"
"888","V.F.W. POST 1167","1047 LINCOLN WAY E","SOUTH BEND","IN","46601","(574) 287-8144"
"889","7-ELEVEN #30171","4106 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 233-1621"
"890","MC DONALD'S 2982","3221 LINCOLN WAY W","SOUTH BEND","IN","46628-1450","(574) 400-0775"
"891","BOOTLEG'ERS","1302 FORD ST","SOUTH BEND","IN","46619","(574) 234-0744"
"892","SANTA CRUZ CATERING/RESTAURANT","618 PULASKI ST","SOUTH BEND","IN","46619","(574) 289-7650"
"893","QUIZNOS SUB","131 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 256-6712"
"894","BAKER'S DOZEN BAKESHOP","2909 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 289-9559"
"895","BOB'S PUB/RETO, INC","1406 PORTAGE AVE","SOUTH BEND","IN","46616","(574) 233-0635"
"896","AMVETS POST #66","1606 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 286-0487"
"897","DICKINSON FINE ARTS ACADEMY","4404 ELWOOD AVE","SOUTH BEND","IN","46624","(574) 283-7634"
"898","SILVER TOWER SEAFOOD HOUSE","1536 LINCOLN WAY W","SOUTH BEND","IN","46628-2420","(574) 233-0304"
"899","SKINNY'S CONEY CONCESSIONS","0 OUTSIDE CITY LIMITS","SOUTH BEND","IN","46601","(574) 210-6058"
"900","SAYLOR'S PIZZA","1725 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 233-5935"
"901","POP STYLE","225 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 232-7895"
"902","CLUB FEVER","222 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 234-5200"
"903","MUESSEL PRIMARY SCHOOL","1021 BLAINE AVE","SOUTH BEND","IN","46616","(574) 283-7809"
"904","SONIC RESTAURANTS, INC","3906 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-9340"
"905","HOWARD PARK ICE RINK","219 S SAINT LOUIS BLVD","SOUTH BEND","IN","46617","(574) 235-9451"
"906","NUNER PRIMARY SCHOOL","2716 PLEASANT ST","SOUTH BEND","IN","46615","(574) 283-7855"
"907","SUNRISE CAFE","1805 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 232-2323"
"908","HONEY BAKED HAM CO & CAFE","2307 EDISON RD","SOUTH BEND","IN","46615","(574) 288-4267"
"909","SAMUEL MANCINOS - DO NOT USE","3302 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 271-3650"
"910","AMERICAN LEGION POST 303","2503 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 287-0057"
"911","TARGET STORE T-1902","1400 E IRELAND RD","SOUTH BEND","IN","46614","(574) 299-1402"
"912","CLUB LANDING","1717 LINCOLN WAY E","SOUTH BEND","IN","46613-3420","(574) 289-4122"
"913","BREADSMITH","2022 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 273-9130"
"914","RILEY HIGH SCHOOL CONCESSIONS","1902 FELLOWS ST","SOUTH BEND","IN","46613","(574) 233-9130"
"915","ARBY'S ROAST BEEF #7215","209 W SAMPLE ST","SOUTH BEND","IN","46601","(574) 246-9733"
"916","SIAM THAI RESTAURANT","211 N MAIN ST","SOUTH BEND","IN","46601","(574) 232-4445"
"917","POPEYE'S LOUISIANA KITCHEN","2605 LINCOLN WAY W","SOUTH BEND","IN","46628-1937","(574) 232-0000"
"918","CREST MANOR CHURCH OF BRETHREN","1342 BERKSHIRE DR","SOUTH BEND","IN","46614","(574) 291-3748"
"919","LINEBACKER LOUNGE","1631 SOUTH BEND AVE","SOUTH BEND","IN","46617","(574) 289-0186"
"920","RIPPLES BAR & GRILL","2035 S MICHIGAN ST","SOUTH BEND","IN","46613-2326","(574) 233-3521"
"921","MARSHALL INTERMEDIATE SCHOOL","1433 BYRON DR","SOUTH BEND","IN","46614","(574) 231-5827"
"922","MARTIN'S SUPER MARKETS #10","2081 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 272-6922"
"923","TEMPLE BETH-EL","305 W MADISON ST","SOUTH BEND","IN","46601","(574) 234-4402"
"924","MC DONALD'S 493","416 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 400-0775"
"925","SUBWAY","3301 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 855-1449"
"926","EL RANCHITO","1923 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 288-3930"
"927","BYERS SOFTBALL COMPLEX","1300 S MAYFLOWER RD","SOUTH BEND","IN","46619","(574) 282-1449"
"928","GOSPEL CENTER MISSIONARY CHURC","930 S 30TH ST","SOUTH BEND","IN","46615","(574) 232-4477"
"929","FIRST UNITARIAN CHURCH","101 E NORTH SHORE DR","SOUTH BEND","IN","46617-1213","(574) 234-6588"
"930","7-ELEVEN #27054","2207 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 232-1797"
"931","LOGAN'S ROADHOUSE","1320 E IRELAND RD","SOUTH BEND","IN","46614","(574) 231-9644"
"932","LONNIE'S 23 INN","1989 PRAIRIE AVE","SOUTH BEND","IN","46613","(574) 251-0282"
"933","VICTORY BAR INC","907 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-5212"
"934","DONNALEE'S","701 W INDIANA AVE","SOUTH BEND","IN","46613","(574) 237-9811"
"935","EMPORIUM RESTAURANT-OLD","121 S NILES AVE","SOUTH BEND","IN","46601","(574) 234-9000"
"936","JAMISON INN","1404 IVY CT","SOUTH BEND","IN","46637","(574) 277-6500"
"937","APPLEBEE'S NEIGHBORHOOD BAR &","3703 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 277-2640"
"938","THE WING NUT","1835 LINCOLN WAY E","SOUTH BEND","IN","46613","(574) 232-0457"
"939","WISEGUYS","3421 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 234-2670"
"940","SOUTHEAST LITTLE LEAGUE","455 S JACKSON ST","SOUTH BEND","IN","46614","(574) 231-9625"
"941","BORDER'S DAIRY QUEEN","1847 LINCOLN WAY E","SOUTH BEND","IN","46613-3422","(574) 287-3952"
"942","NEW CHINA RESTAURANT","920 ERSKINE PLZ","SOUTH BEND","IN","46614","(574) 291-9324"
"943","IMMANUEL UNITED METHODIST","1211 W EWING AVE","SOUTH BEND","IN","46613","(574) 000-0000"
"944","WENDY'S #562","3401 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 287-6644"
"945","DOUBLE T'S BBQ","415 N HICKORY RD","SOUTH BEND","IN","46615","(574) 251-9500"
"946","MUESSEL PRIMARY SCHOOL","1021 BLAINE AVE","SOUTH BEND","IN","46616","(574) 283-7809"
"947","IMMANUEL UNITED METHODIST","1211 W EWING AVE","SOUTH BEND","IN","46613","(574) 000-0000"
"948","BLACKTHORN GOLF CLUB","6100 NIMTZ PKWY","SOUTH BEND","IN","46628-6111","(574) 232-4653"
"949","UGLY MUGS CAFE & CULTURE","102 N MAIN ST","SOUTH BEND","IN","46601","(574) 863-0352"
"950","UGLY MUGS CAFE & CULTURE","102 N MAIN ST","SOUTH BEND","IN","46601","(574) 863-0352"
"951","MUESSEL PRIMARY SCHOOL","1021 BLAINE AVE","SOUTH BEND","IN","46616","(574) 283-7809"
"952","TACO BELL #2160 - DON'T USE","3208 LINCOLN WAY W","SOUTH BEND","IN","46628-1451","(574) 234-2349"
"953","BLUE HERON, INC","5440 NIMTZ PKWY","SOUTH BEND","IN","46628-6115","(574) 233-3091"
"954","JERSEY MIKE'S SUBS","111 S SAINT JOSEPH ST","SOUTH BEND","IN","46601","(574) 246-0136"
"955","BROADWAY CHRISTIAN PARISH","1412 CARROLL ST","SOUTH BEND","IN","46613","(574) 289-0333"
"956","CIAO'S ITALIAN BAKERY","123 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 289-2426"
"957","HACIENDA MEXICAN RESTAURANT","4650 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-2566"
"958","J J FISH-DO NOT USE","2324 LINCOLN WAY W","SOUTH BEND","IN","46628-2516","(574) 234-3660"
"959","ANGELOS FAMILY RESTAURANT","4301 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 299-9614"
"960","VELDMAN'S SERVICE CENTER","5316 W WESTERN AVE","SOUTH BEND","IN","46614","(574) 287-7236"
"961","LACOPOS PIZZERIA","3004 ARDMORE TRL","SOUTH BEND","IN","46628-1927","(574) 233-5331"
"962","MOONDOG'S PUB","4407 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 291-6544"
"963","SOUTH BEND CHOCOLATE CO.","3300 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 233-2577"
"964","SMOKIN ADDIES","501 LINCOLN WAY W","SOUTH BEND","IN","46601","(574) 287-4464"
"965","SAYLOR'S PIZZA","1725 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 233-5935"
"966","PIZZA HUT - DONT USE","5113 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-5155"
"967","TAQUERIA CHICAGO","2920 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-6775"
"968","KNIGHTS OF COLUMBUS #5570","5202 LINDEN AVE","SOUTH BEND","IN","46628","(574) 233-9717"
"969","TRIO'S RESTAURANT & JAZZ CLUB","129 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 288-8746"
"970","NOMA RESTAURANT","119 N MICHIGAN ST","SOUTH BEND","IN","46601","(574) 274-7450"
"971","ANCHOR INN","2224 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 237-9147"
"972","7-ELEVEN #18316","1827 MIAMI ST","SOUTH BEND","IN","46613","(574) 232-0707"
"973","CAPTAIN SEAFOOD","1107 LINCOLN WAY W","SOUTH BEND","IN","46616","(574) 232-4915"
"974","LA MAREA BAR","3401 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 329-2055"
"975","KFC","3924 PORTAGE AVE","SOUTH BEND","IN","46628","(269) 683-8666"
"976","ARBY'S ROAST BEEF #1157","3425 LINCOLN WAY W","SOUTH BEND","IN","46628-1454","(574) 233-5592"
"977","WAL-MART #2680","3701 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 243-4915"
"978","TASTE OF MEXICO","2637 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 232-8960"
"979","EL PARAISO","425 S MAIN ST","SOUTH BEND","IN","46601","(574) 234-1546"
"980","HOLY CROSS SCHOOL","1020 WILBER ST","SOUTH BEND","IN","46628","(574) 233-2179"
"981","SUBWAY OF SOUTH BEND VII, INC","3701 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 271-6807"
"982","SUBWAY OF SOUTH BEND VIII, INC","1706 SOUTH BEND AVE","SOUTH BEND","IN","46635","(574) 243-7738"
"983","GOODWILL INDUSTRIES OF MICHIAN","1805 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 472-7300"
"984","TOM'S RESTAURANT","131 S LAFAYETTE BLVD","SOUTH BEND","IN","46601","(574) 237-9401"
"985","NAVARRE AT THE WOODWARD","111 WOODWARD CT","SOUTH BEND","IN","46601","(574) 288-4420"
"986","HONEY BAKED HAM CO & CAFE","2307 EDISON RD","SOUTH BEND","IN","46615","(574) 288-4267"
"987","JASMINE SUPER MERCADO","454 S CARLISLE ST","SOUTH BEND","IN","46619","(574) 289-0108"
"988","ALWAYS OPEN","1401 N BENDIX DR","SOUTH BEND","IN","46628","(574) 233-6429"
"989","VICKIE'S","112 W MONROE ST","SOUTH BEND","IN","46601","(574) 232-4090"
"990","SPEEDWAY #8531","2702 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 282-2402"
"991","POTAWATOMI POOL CONCESSION","2000 WALL ST","SOUTH BEND","IN","46615","(574) 235-9438"
"992","ANTONIO'S PLACE","1314 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 289-0068"
"993","SPEEDWAY #5487","2075 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-5436"
"994","CHINA GARDEN RESTAURANT, INC","900 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-7373"
"995","THE TASTE","917 LINCOLN WAY W","SOUTH BEND","IN","46616-1126","(574) 520-8969"
"996","PAPA JOHN'S #2","1811 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 233-7272"
"997","7-ELEVEN #18316","1827 MIAMI ST","SOUTH BEND","IN","46613","(574) 232-0707"
"998","PILOT TRAVEL CENTER #035","6424 W BRICK RD","SOUTH BEND","IN","46628","(865) 588-7488"
"999","ARBY'S ROAST BEEF #1157","3425 LINCOLN WAY W","SOUTH BEND","IN","46628-1454","(574) 233-5592"
"1000","TEXAS ROADHOUSE","4635 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-7427"
"1001","KING GYROS EXPRESS","2717 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 231-8983"
"1002","FIRST BAPTIST CHURCH OF S.B.","3010 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 294-4141"
"1003","BYERS SOFTBALL COMPLEX","1300 S MAYFLOWER RD","SOUTH BEND","IN","46619","(574) 282-1449"
"1004","SAMUEL MANCINOS  - DONT USE","910 ERSKINE PLZ","SOUTH BEND","IN","46614","(574) 231-1160"
"1005","CHICAGO ICE CREAM & MORE","2517 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-0166"
"1006","SAINT MARY PARISH PNCC","1601 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 233-1961"
"1007","AIR HOST RESTAURANT & LOUNGE","4667 PROGRESS DR","SOUTH BEND","IN","46628","(574) 289-8786"
"1008","OSCAR'S BILLIARD CLUB","1902 SOUTH BEND AVE","SOUTH BEND","IN","46617","(574) 277-6651"
"1009","CHARLIE'S","2334 PRAIRIE AVE","SOUTH BEND","IN","46614","(574) 289-0448"
"1010","MEIJER STORE #120","3600 PORTAGE AVE","SOUTH BEND","IN","46628","(574) 273-3468"
"1011","TAPHOUSE ON THE EDGE","1803 SOUTH BEND AVE","SOUTH BEND","IN","46637-5637","(574) 247-9293"
"1012","SOUTH BEND CHOCOLATE CO.","122 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 233-2577"
"1013","LITTLE LINDA'S CAFE","3307 W SAMPLE ST","SOUTH BEND","IN","46619","(000) 000-0000"
"1014","HENSELL'S OAKEN BUCKET","1212 S IRONWOOD DR","SOUTH BEND","IN","46615","(574) 289-1616"
"1015","RIVER CITY CAFE","321 E WALTER ST","SOUTH BEND","IN","46614","(574) 299-4768"
"1016","ERSKINE GOLF COURSE","4201 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-5587"
"1017","HOLINESS CHURCH OF GOD","1635 LINDEN AVE","SOUTH BEND","IN","46628","(574) 232-1704"
"1018","LAFAYETTE TRADITIONAL SCHOOL","245 N LOMBARDY DR","SOUTH BEND","IN","46624","(574) 283-8657"
"1019","GREEN STAR CAFE","1605 MIAMI ST","SOUTH BEND","IN","46613-2817","(574) 287-9606"
"1020","DOMINO'S PIZZA","1627 EDISON RD","SOUTH BEND","IN","46637","(574) 271-0300"
"1021","SPEEDWAY #5487","2075 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-5436"
"1022","LINCOLNWAY GRILL","1003 LINCOLN WAY W","SOUTH BEND","IN","46616-1147","(574) 233-7814"
"1023","TOM & LIN'S KITCHENETTE","2221 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 289-1513"
"1024","QUIZNOS SUB","131 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 256-6712"
"1025","MANDARIN HOUSE RESTAURANT","2104 EDISON RD","SOUTH BEND","IN","46615","(572) 287-4414"
"1026","7-ELEVEN #18316","1827 MIAMI ST","SOUTH BEND","IN","46613","(574) 232-0707"
"1027","LASALLE INTERMEDIATE ACADEMY","2701 ELWOOD AVE","SOUTH BEND","IN","46601","(574) 283-7517"
"1028","MORRIS PARK COUNTRY CLUB","2200 MCKINLEY AVE","SOUTH BEND","IN","46615","(574) 233-9474"
"1029","ARBY'S ROAST BEEF #7215","209 W SAMPLE ST","SOUTH BEND","IN","46601","(574) 246-9733"
"1030","CHUCK'S TAVERN","1201 W SAMPLE ST","SOUTH BEND","IN","46619","(574) 289-9457"
"1031","MONROE PRIMARY SCHOOL","312 DONMOYER AVE","SOUTH BEND","IN","46614","(574) 231-5837"
"1032","MC DONALD'S 3597","4711 MIAMI ST","SOUTH BEND","IN","46614","(574) 291-8838"
"1033","SEAHORSE II CABARET","1902 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 237-9139"
"1034","SUBWAY #035","6424 W BRICK RD","SOUTH BEND","IN","46628","(574) 272-1203"
"1035","V.F.W. GOLDEN HILL POST 8748","718 JOHNSON ST","SOUTH BEND","IN","46628","(574) 232-2787"
"1036","SAYLOR'S PIZZA","1725 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 233-5935"
"1037","BORDER'S DAIRY QUEEN","1847 LINCOLN WAY E","SOUTH BEND","IN","46613-3422","(574) 287-3952"
"1038","COQUILLARD PRIMARY CENTER","1245 N SHERIDAN ST","SOUTH BEND","IN","46628","(574) 283-8617"
"1039","MARTIN'S SUPER MARKETS #10","2081 SOUTH BEND AVE","SOUTH BEND","IN","46637","(574) 272-6922"
"1040","PEDDLER'S PUB","904 E IRELAND RD","SOUTH BEND","IN","46614","(574) 291-9192"
"1041","SAINT JOSEPH CATHOLIC HIGH SCH","453 N NOTRE DAME AVE","SOUTH BEND","IN","46617","(574) 233-6137"
"1042","LEEPER PARK TENNIS CENTER","837 N LAFAYETTE BLVD","SOUTH BEND","IN","46601","(574) 235-9405"
"1043","CLUB 23","744 N NOTRE DAME AVE","SOUTH BEND","IN","46615","(574) 234-4015"
"1044","FRICK'S DAIRY QUEEN","3907 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-2330"
"1045","CLUB FEVER","222 S MICHIGAN ST","SOUTH BEND","IN","46601","(574) 234-5200"
"1046","RILEY HIGH SCHOOL","1902 FELLOWS ST","SOUTH BEND","IN","46613","(574) 283-8541"
"1047","FIDDLER'S HEARTH, INC","127 N MAIN ST","SOUTH BEND","IN","46601","(574) 232-2853"
"1048","PEACHES, INC","1811 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 287-6933"
"1049","SIMERI'S OLD TOWN TAP INC","1505 W INDIANA AVE","SOUTH BEND","IN","46613","(574) 289-1361"
"1050","P & G FAMILY RESTAURANT","2335 PRAIRIE AVE","SOUTH BEND","IN","46614","(574) 288-7792"
"1051","7-ELEVEN #30171","4106 LINCOLN WAY W","SOUTH BEND","IN","46628","(574) 233-1621"
"1052","CATERING BY BILLIE","407 S EDDY ST","SOUTH BEND","IN","46617","(574) 234-3663"
"1053","BURGER KING #3722","121 W LASALLE AVE","SOUTH BEND","IN","46601","(574) 233-8651"
"1054","POPEYE'S LOUISIANA KITCHEN","2605 LINCOLN WAY W","SOUTH BEND","IN","46628-1937","(574) 232-0000"
"1055","SPEEDWAY #6620","1706 SOUTH BEND AVE","SOUTH BEND","IN","46635","(574) 271-8385"
"1056","R.A. MINI MART","2324 ELWOOD AVE","SOUTH BEND","IN","46628","(574) 287-7317"
"1057","NICK'S PATIO RESTAURANT","1710 N IRONWOOD DR","SOUTH BEND","IN","46635","(574) 277-7400"
"1058","PROFESSIONAL SPORTS CATERING","501 W SOUTH ST","SOUTH BEND","IN","46601","(574) 367-2513"
"1059","AIR HOST RESTAURANT & LOUNGE","4667 PROGRESS DR","SOUTH BEND","IN","46628","(574) 289-8786"
"1060","J J FISH & CHICKEN","3622 EDISON RD","SOUTH BEND","IN","46615","(574) 288-4221"
"1061","AMVETS POST #66","1606 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 286-0487"
"1062","CREST MANOR CHURCH OF BRETHREN","1342 BERKSHIRE DR","SOUTH BEND","IN","46614","(574) 291-3748"
"1063","GREATER HOLY TEMPLE C.O.G.I.C.","710 NAPOLEON ST","SOUTH BEND","IN","46617","(574) 234-2351"
"1064","ST JOSEPH CATHOLIC CHURCH","211 N HILL ST","SOUTH BEND","IN","46617","(574) 234-3134"
"1065","HONKER'S RESTAURANT","3939 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-2115"
"1066","MC DONALD'S 574","2001 S MICHIGAN ST","SOUTH BEND","IN","46613","(574) 400-0775"
"1067","MC DONALD'S 3206","5021 W WESTERN AVE","SOUTH BEND","IN","46601","(574) 400-0775"
"1068","TACO BELL-DON'T USE","6225 W BRICK RD","SOUTH BEND","IN","46628","(574) 247-1700"
"1069","MARYCREST MARATHON","2306 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 233-8375"
"1070","RUM VILLAGE INN","2209 KEMBLE AVE","SOUTH BEND","IN","46613","(574) 288-1773"
"1071","YMCA OF MICHIANA INC","3300 W SAMPLE ST","SOUTH BEND","IN",NA,"(574) 287-9622"
"1072","THE VINE","103 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 234-9463"
"1073","APOSTOLIC TEMPLE CHURCH","2221 S IRONWOOD DR","SOUTH BEND","IN","46613","(574) 289-3150"
"1074","FIRST CHRISTIAN CHURCH","1101 E JEFFERSON BLVD","SOUTH BEND","IN","46617","(574) 289-2417"
"1075","AIR HOST RESTAURANT & LOUNGE","4667 PROGRESS DR","SOUTH BEND","IN","46628","(574) 289-8786"
"1076","TAQUERIA CHICAGO","2920 W WESTERN AVE","SOUTH BEND","IN","46619","(574) 234-6775"
"1077","DAVE'S PUB","3013 MISHAWAKA AVE","SOUTH BEND","IN","46615","(574) 237-9195"
"1078","LASALLE GRILL","115 W COLFAX AVE","SOUTH BEND","IN","46601","(574) 288-1155"
"1079","CITY LIMITS LOUNGE","1807 S IRONWOOD DR","SOUTH BEND","IN","46614","(574) 288-3636"
"1080","WASHINGTON HIGH SCHOOL","4747 W WASHINGTON ST","SOUTH BEND","IN","46624","(574) 283-7220"
"1081","SUBWAY #035","6424 W BRICK RD","SOUTH BEND","IN","46628","(574) 272-1203"
"1082","MARQUETTE MONTESSORI SCHOOL","1818 BERGAN ST","SOUTH BEND","IN","46628","(574) 283-8397"
"1083","SAINT MATTHEW CATHEDRAL SCHOOL","1015 E DAYTON ST","SOUTH BEND","IN","46613","(574) 289-4535"
"1084","FAITH APOSTOLIC TEMPLE, INC","911 N BENDIX DR","SOUTH BEND","IN","46628","(574) 288-3515"
"1085","HONKER'S RESTAURANT","3939 S MICHIGAN ST","SOUTH BEND","IN","46614","(574) 291-2115"
"1086","SPEEDWAY #6674/SUBWAY #6628","6161 W BRICK RD","SOUTH BEND","IN","46628","(574) 277-4206"
